TransactionId,Amount,HourOfDay,MerchantCategory,Location,TransactionType,HistoricalAvgAmount,NumTransactionsLast24h,IsFraud
9200,38.18,14,Clothing,WA,Online,42.04,3,1
9201,146.64,18,Electronics,FL,In-Store,149.31,1,0
9202,72.70,16,Restaurants,NY,In-Store,66.95,4,0
9203,0.46,16,Clothing,FL,Online,1.00,7,0
9204,178.61,13,Grocery,TX,Online,218.92,4,0
9205,2896.94,18,Travel,IL,In-Store,1881.25,9,0
9206,136.18,0,Travel,TX,In-Store,149.62,1,0
9207,69.06,6,Restaurants,IL,Online,77.70,3,1
9208,61.52,12,Gas,FL,Online,38.54,4,0
9209,46.24,21,Travel,TX,In-Store,60.03,0,0
9210,170.30,3,Restaurants,IL,Online,136.46,0,0
9211,5.51,3,Gas,TX,Online,4.85,8,0
9212,60.70,11,Gas,WA,In-Store,68.72,3,0
9213,108.39,1,Gas,IL,In-Store,71.52,7,0
9214,4.71,9,Clothing,TX,In-Store,5.16,0,1
9215,150.37,22,Clothing,TX,In-Store,199.60,4,0
9216,75.91,20,Electronics,WA,Online,49.08,7,0
9217,126.53,16,Clothing,FL,In-Store,156.87,3,0
9218,65.32,9,Travel,NY,In-Store,94.70,8,0
9219,191.10,1,Clothing,WA,Online,191.30,7,0
9220,160.96,21,Grocery,CA,In-Store,232.82,9,0
9221,60.51,21,Clothing,IL,Online,65.67,5,0
9222,156.93,23,Grocery,CA,Online,162.45,1,0
9223,105.75,10,Clothing,WA,In-Store,148.13,9,0
9224,30.77,12,Gas,NY,Online,46.15,6,0
9225,192.59,7,Travel,WA,Online,214.55,7,0
9226,139.94,14,Travel,TX,Online,73.60,4,0
9227,63.42,8,Grocery,TX,In-Store,68.35,4,0
9228,28.66,9,Gas,NY,In-Store,26.54,5,0
9229,75.35,8,Grocery,IL,Online,69.69,2,0
9230,187.39,20,Clothing,FL,In-Store,172.43,6,0
9231,46.88,2,Restaurants,TX,Online,32.62,4,0
9232,199.09,15,Travel,TX,In-Store,204.12,6,0
9233,82.04,1,Grocery,IL,Online,89.38,6,1
9234,63.71,10,Gas,TX,Online,84.40,1,0
9235,97.23,5,Travel,WA,Online,108.31,4,1
9236,116.80,19,Travel,WA,Online,149.54,0,0
9237,140.84,3,Travel,WA,In-Store,105.05,8,0
9238,38.13,13,Electronics,CA,Online,25.62,0,0
9239,120.57,8,Gas,TX,Online,179.05,0,0
9240,75.07,21,Clothing,WA,Online,109.29,1,1
9241,112.36,22,Restaurants,IL,Online,126.69,4,0
9242,144.83,18,Restaurants,IL,In-Store,105.30,1,0
9243,20.08,15,Travel,WA,In-Store,10.52,8,0
9244,163.08,5,Electronics,CA,Online,115.15,6,1
9245,170.41,18,Clothing,NY,Online,94.71,2,0
9246,184.72,13,Grocery,CA,In-Store,242.79,8,0
9247,88.68,18,Grocery,TX,In-Store,87.61,8,0
9248,193.29,1,Gas,CA,Online,177.28,3,1
9249,150.68,21,Restaurants,WA,In-Store,116.11,1,0
9250,191.52,14,Clothing,TX,Online,269.33,7,0
9251,127.02,14,Travel,WA,Online,117.57,0,0
9252,113.42,12,Clothing,FL,In-Store,139.77,0,1
9253,52.19,19,Grocery,IL,Online,68.11,5,1
9254,12.67,2,Restaurants,IL,In-Store,9.26,7,0
9255,92.33,21,Restaurants,NY,In-Store,125.67,7,0
9256,94.71,1,Gas,IL,Online,78.09,6,0
9257,27.19,2,Electronics,NY,Online,19.37,3,0
9258,124.03,9,Travel,NY,In-Store,96.23,2,0
9259,36.08,18,Grocery,CA,Online,35.27,3,0
9260,198.64,20,Gas,TX,Online,234.60,0,0
9261,89.20,15,Restaurants,TX,In-Store,63.19,2,0
9262,104.90,10,Electronics,TX,Online,58.89,1,0
9263,20.62,4,Grocery,IL,In-Store,17.81,2,1
9264,139.99,13,Electronics,CA,Online,149.28,8,1
9265,127.56,6,Grocery,WA,Online,94.32,9,0
9266,106.66,19,Clothing,IL,Online,74.08,5,1
9267,28.45,11,Gas,CA,Online,33.93,5,0
9268,48.16,4,Clothing,FL,In-Store,42.19,4,0
9269,139.40,5,Grocery,IL,In-Store,206.04,8,0
9270,54.79,2,Clothing,NY,In-Store,29.60,4,0
9271,116.32,8,Grocery,CA,Online,133.66,9,0
9272,134.89,3,Grocery,NY,Online,153.77,4,1
9273,1907.25,15,Gas,TX,In-Store,1752.28,2,1
9274,175.28,10,Electronics,CA,Online,226.87,5,1
9275,115.55,21,Clothing,IL,Online,92.86,6,0
9276,28.65,18,Gas,FL,Online,21.57,3,0
9277,3064.63,9,Travel,NY,Online,1906.71,3,1
9278,168.48,21,Electronics,IL,Online,239.20,6,0
9279,115.59,11,Restaurants,IL,Online,89.64,0,0
9280,30.39,4,Grocery,IL,Online,41.66,5,1
9281,38.64,18,Grocery,IL,In-Store,22.09,8,0
9282,48.68,1,Electronics,FL,In-Store,41.57,8,1
9283,87.81,5,Travel,FL,Online,114.94,9,0
9284,8.43,2,Restaurants,TX,Online,5.93,7,0
9285,23.35,1,Restaurants,TX,In-Store,14.62,0,1
9286,89.92,4,Restaurants,IL,Online,71.74,4,1
9287,2.79,6,Gas,CA,In-Store,2.31,0,1
9288,43.15,14,Travel,NY,In-Store,54.58,2,0
9289,0.45,0,Electronics,IL,In-Store,1.00,3,1
9290,63.03,1,Grocery,CA,In-Store,32.56,1,0
9291,103.72,3,Clothing,CA,Online,141.58,9,1
9292,91.75,18,Clothing,WA,Online,106.14,2,0
9293,16.80,11,Gas,FL,In-Store,18.81,0,0
9294,199.78,11,Restaurants,WA,In-Store,181.29,2,0
9295,43.42,12,Restaurants,TX,In-Store,33.68,5,0
9296,62.15,13,Restaurants,TX,In-Store,51.48,9,0
9297,197.72,19,Electronics,IL,Online,258.55,8,0
9298,161.88,13,Travel,WA,In-Store,190.11,4,0
9299,23.74,6,Restaurants,TX,Online,14.18,3,1
9300,13.27,15,Restaurants,CA,In-Store,12.01,4,0
9301,2716.50,5,Gas,FL,Online,2625.12,7,1
9302,2877.72,21,Grocery,CA,Online,2736.14,2,1
9303,81.78,2,Clothing,CA,In-Store,76.67,1,1
9304,105.13,11,Restaurants,CA,In-Store,95.28,7,0
9305,137.44,11,Travel,CA,In-Store,192.31,0,0
9306,106.54,7,Grocery,FL,Online,54.50,0,1
9307,189.36,23,Grocery,NY,In-Store,138.16,2,0
9308,182.69,17,Electronics,FL,In-Store,148.06,7,0
9309,183.01,11,Electronics,FL,Online,202.56,9,0
9310,187.94,0,Electronics,FL,Online,172.29,4,1
9311,184.85,13,Restaurants,IL,Online,108.30,9,0
9312,79.97,1,Gas,IL,In-Store,91.33,0,0
9313,151.88,22,Gas,TX,Online,148.03,2,0
9314,140.25,0,Restaurants,IL,Online,106.14,3,1
9315,199.16,17,Clothing,CA,In-Store,252.18,2,0
9316,84.93,15,Electronics,IL,Online,96.21,6,0
9317,65.51,4,Electronics,NY,Online,47.24,3,1
9318,91.18,11,Travel,FL,Online,105.37,6,0
9319,163.17,11,Clothing,WA,Online,184.83,0,1
9320,31.64,22,Restaurants,WA,Online,26.88,9,1
9321,188.43,7,Electronics,CA,In-Store,123.97,3,0
9322,22.81,15,Electronics,FL,Online,27.08,8,0
9323,63.71,5,Travel,IL,Online,51.77,0,0
9324,92.27,22,Electronics,FL,In-Store,64.83,7,0
9325,81.34,1,Restaurants,CA,In-Store,112.53,5,0
9326,91.77,21,Travel,WA,Online,119.20,0,1
9327,193.27,0,Electronics,WA,Online,268.82,6,1
9328,84.12,22,Grocery,NY,In-Store,47.76,2,0
9329,59.32,16,Restaurants,NY,Online,57.87,8,1
9330,6.11,21,Travel,FL,In-Store,6.61,2,0
9331,189.41,12,Travel,IL,In-Store,130.04,4,0
9332,117.85,20,Grocery,IL,In-Store,152.23,5,0
9333,62.84,22,Travel,IL,Online,32.48,8,1
9334,110.72,5,Clothing,TX,In-Store,71.54,1,1
9335,158.20,21,Grocery,TX,In-Store,145.58,8,0
9336,2253.32,6,Grocery,NY,Online,1728.63,8,0
9337,18.46,9,Travel,WA,Online,20.91,8,0
9338,34.47,0,Travel,IL,Online,17.26,0,1
9339,1018.37,10,Travel,IL,In-Store,1376.53,4,1
9340,107.97,6,Electronics,WA,Online,57.05,8,0
9341,108.59,17,Gas,IL,In-Store,131.82,5,0
9342,2413.43,1,Travel,FL,Online,3218.03,4,1
9343,69.14,3,Grocery,NY,Online,58.00,2,0
9344,131.32,12,Gas,FL,In-Store,137.62,5,0
9345,51.21,12,Electronics,NY,Online,62.41,3,0
9346,99.24,14,Grocery,NY,In-Store,86.40,5,0
9347,77.10,17,Clothing,TX,In-Store,100.52,9,0
9348,122.65,5,Clothing,TX,Online,141.56,5,0
9349,31.03,15,Gas,TX,In-Store,42.16,8,0
9350,61.06,22,Restaurants,CA,Online,84.26,1,0
9351,143.20,5,Travel,TX,Online,105.76,1,1
9352,2710.00,11,Clothing,FL,Online,1939.02,4,1
9353,134.10,2,Restaurants,FL,In-Store,133.89,4,1
9354,719.57,13,Electronics,TX,In-Store,882.18,6,0
9355,140.45,11,Electronics,FL,In-Store,183.15,1,0
9356,8.57,14,Grocery,FL,In-Store,8.50,0,0
9357,61.06,4,Travel,IL,In-Store,37.71,0,1
9358,92.16,23,Restaurants,WA,Online,129.18,7,0
9359,38.81,12,Travel,IL,In-Store,45.47,3,0
9360,80.08,13,Gas,IL,Online,65.98,4,0
9361,27.98,17,Restaurants,NY,In-Store,27.40,3,0
9362,169.56,12,Electronics,CA,In-Store,118.52,2,0
9363,17.89,22,Restaurants,CA,Online,9.71,7,1
9364,109.04,22,Restaurants,CA,Online,103.05,7,0
9365,173.86,4,Travel,TX,Online,105.19,8,0
9366,78.10,17,Restaurants,FL,Online,93.22,2,1
9367,2.94,12,Clothing,TX,Online,2.84,9,0
9368,107.29,6,Grocery,IL,Online,156.36,3,0
9369,107.34,20,Restaurants,FL,Online,109.03,6,0
9370,70.92,2,Clothing,WA,In-Store,59.31,4,1
9371,81.59,4,Gas,FL,In-Store,100.78,5,0
9372,115.98,11,Electronics,IL,Online,152.97,1,1
9373,44.65,0,Grocery,WA,In-Store,62.51,1,1
9374,110.50,10,Electronics,IL,Online,76.85,5,0
9375,83.65,14,Electronics,IL,In-Store,117.54,9,0
9376,5.89,4,Travel,FL,In-Store,8.08,1,0
9377,44.48,16,Clothing,WA,Online,44.53,1,0
9378,13.60,12,Grocery,NY,Online,12.70,4,0
9379,98.50,15,Grocery,CA,In-Store,93.56,8,0
9380,173.84,9,Gas,TX,In-Store,147.31,9,0
9381,2527.31,5,Gas,FL,Online,3379.48,6,1
9382,173.36,0,Clothing,CA,Online,152.19,1,1
9383,29.84,18,Travel,NY,Online,33.78,4,1
9384,61.88,20,Gas,NY,In-Store,49.31,3,0
9385,52.22,0,Restaurants,TX,Online,56.57,0,1
9386,168.56,3,Clothing,NY,Online,90.81,8,1
9387,72.35,19,Travel,CA,Online,59.56,5,0
9388,4.39,19,Grocery,NY,In-Store,5.20,1,0
9389,56.72,17,Restaurants,TX,Online,40.40,7,0
9390,193.13,19,Clothing,IL,Online,243.83,9,0
9391,157.30,22,Travel,CA,In-Store,147.87,5,0
9392,61.29,3,Electronics,IL,In-Store,54.26,7,0
9393,81.12,18,Gas,IL,Online,115.27,3,0
9394,1.64,6,Clothing,TX,Online,1.87,8,0
9395,27.87,4,Travel,NY,In-Store,16.04,9,1
9396,15.76,0,Travel,WA,Online,23.55,3,1
9397,2101.98,13,Travel,WA,Online,1958.72,9,0
9398,161.42,22,Restaurants,WA,Online,120.40,3,1
9399,100.35,23,Gas,IL,Online,134.69,6,0
9400,29.09,6,Restaurants,WA,Online,18.64,8,1
9401,116.12,5,Gas,FL,In-Store,104.33,0,0
9402,26.11,2,Gas,IL,In-Store,35.74,8,0
9403,104.82,21,Electronics,NY,Online,99.14,2,0
9404,84.71,8,Travel,TX,Online,49.60,6,0
9405,179.21,2,Grocery,CA,In-Store,200.50,7,0
9406,113.97,21,Restaurants,FL,Online,140.45,6,0
9407,41.69,7,Travel,CA,Online,45.93,9,0
9408,66.27,15,Grocery,FL,Online,82.58,9,1
9409,54.21,0,Electronics,FL,Online,69.68,8,0
9410,72.48,15,Electronics,NY,In-Store,68.79,8,0
9411,120.83,9,Gas,FL,Online,167.91,2,0
9412,179.50,20,Gas,WA,In-Store,92.91,4,0
9413,2261.60,21,Grocery,TX,In-Store,1672.47,1,1
9414,21.72,18,Restaurants,IL,In-Store,13.94,9,0
9415,110.89,16,Electronics,TX,In-Store,153.91,4,0
9416,107.96,0,Electronics,FL,In-Store,150.20,8,0
9417,139.60,22,Electronics,CA,Online,175.82,1,0
9418,22.80,3,Grocery,IL,In-Store,18.05,9,1
9419,173.94,9,Travel,CA,Online,186.96,6,1
9420,25.49,11,Grocery,IL,In-Store,16.47,4,0
9421,155.37,15,Restaurants,FL,Online,183.20,7,0
9422,166.70,7,Electronics,WA,In-Store,145.85,0,0
9423,45.57,14,Travel,FL,In-Store,24.61,6,0
9424,161.54,1,Electronics,WA,Online,169.79,5,0
9425,125.55,3,Electronics,CA,Online,123.21,7,1
9426,170.44,23,Gas,IL,In-Store,204.24,9,0
9427,100.20,18,Grocery,TX,In-Store,138.36,8,0
9428,98.62,13,Grocery,IL,Online,72.14,7,0
9429,1517.27,3,Clothing,WA,Online,1043.48,8,1
9430,16.25,8,Restaurants,NY,In-Store,8.94,6,0
9431,107.65,5,Clothing,TX,In-Store,160.22,1,0
9432,1935.26,11,Grocery,NY,In-Store,2739.67,1,1
9433,92.39,18,Electronics,NY,In-Store,119.21,5,0
9434,195.71,11,Gas,IL,Online,138.74,7,0
9435,131.62,11,Clothing,IL,In-Store,114.94,8,0
9436,117.25,6,Travel,NY,Online,141.98,1,0
9437,157.09,3,Gas,FL,Online,210.44,2,1
9438,70.19,19,Grocery,IL,Online,100.80,2,1
9439,930.59,2,Travel,CA,In-Store,655.07,3,0
9440,19.26,1,Grocery,FL,In-Store,17.79,1,0
9441,181.77,8,Restaurants,TX,In-Store,94.94,5,0
9442,116.03,22,Travel,IL,Online,157.61,1,0
9443,138.81,21,Travel,TX,In-Store,202.31,1,0
9444,57.09,5,Clothing,TX,Online,47.62,3,0
9445,97.34,18,Restaurants,WA,In-Store,51.90,6,0
9446,188.80,15,Gas,NY,Online,114.92,7,0
9447,144.79,3,Restaurants,FL,Online,198.47,7,1
9448,125.71,1,Gas,FL,Online,164.92,3,0
9449,155.34,20,Grocery,IL,In-Store,217.31,0,0
9450,6.41,3,Gas,CA,In-Store,8.44,6,1
9451,79.19,19,Clothing,IL,Online,83.98,4,0
9452,167.55,12,Grocery,WA,In-Store,209.88,3,0
9453,108.52,5,Clothing,IL,In-Store,97.42,8,1
9454,16.97,0,Clothing,WA,Online,11.74,4,1
9455,176.59,10,Gas,FL,Online,157.10,0,0
9456,84.19,15,Clothing,NY,In-Store,46.50,2,0
9457,737.21,4,Grocery,WA,In-Store,719.20,5,0
9458,84.80,12,Travel,TX,Online,116.14,9,1
9459,167.18,19,Travel,FL,In-Store,246.88,9,0
9460,147.53,3,Clothing,FL,Online,95.46,3,1
9461,137.60,14,Gas,NY,In-Store,73.32,6,0
9462,176.80,3,Grocery,CA,In-Store,249.83,4,0
9463,42.42,15,Clothing,NY,In-Store,40.03,7,0
9464,45.87,15,Restaurants,IL,Online,28.17,1,0
9465,106.74,0,Travel,WA,In-Store,87.61,0,1
9466,73.69,15,Electronics,TX,Online,44.76,9,0
9467,116.43,6,Gas,CA,Online,67.57,8,0
9468,167.14,2,Grocery,WA,In-Store,123.46,3,0
9469,178.03,2,Restaurants,NY,In-Store,240.57,0,1
9470,1868.86,11,Clothing,WA,In-Store,1928.79,8,0
9471,163.32,16,Travel,NY,Online,160.89,7,0
9472,64.27,15,Travel,NY,In-Store,46.10,7,0
9473,184.96,7,Travel,CA,Online,268.02,7,0
9474,74.77,5,Electronics,TX,Online,99.37,5,0
9475,40.31,23,Electronics,FL,Online,57.35,7,1
9476,1732.45,14,Electronics,CA,In-Store,1918.28,6,1
9477,190.16,9,Travel,TX,Online,116.23,7,0
9478,9.40,12,Grocery,FL,Online,4.84,3,0
9479,133.37,1,Travel,TX,Online,128.73,7,1
9480,154.19,1,Gas,IL,In-Store,187.67,6,0
9481,164.17,14,Gas,TX,Online,118.97,7,0
9482,190.51,0,Electronics,CA,In-Store,148.79,9,0
9483,353.29,6,Clothing,FL,Online,296.85,0,0
9484,63.33,0,Clothing,WA,Online,44.00,0,0
9485,169.56,14,Gas,IL,Online,171.72,8,0
9486,97.36,6,Clothing,IL,In-Store,114.18,6,0
9487,108.30,0,Gas,NY,Online,118.13,3,1
9488,184.89,3,Travel,WA,In-Store,210.01,0,0
9489,83.96,8,Travel,WA,In-Store,96.34,8,0
9490,68.78,20,Clothing,IL,Online,69.84,6,1
9491,122.34,2,Electronics,NY,Online,90.87,5,1
9492,46.29,13,Restaurants,IL,In-Store,63.74,2,0
9493,97.78,21,Clothing,NY,Online,139.22,2,0
9494,48.65,16,Travel,TX,Online,52.16,0,1
9495,118.17,3,Travel,IL,Online,89.63,4,1
9496,180.60,1,Grocery,FL,In-Store,266.20,0,1
9497,56.34,21,Travel,CA,In-Store,75.85,9,0
9498,151.67,3,Electronics,WA,In-Store,180.86,2,1
9499,30.99,21,Clothing,NY,In-Store,45.68,0,0
9500,93.81,21,Electronics,WA,Online,73.05,2,0
9501,27.13,21,Electronics,NY,In-Store,21.06,5,0
9502,27.65,19,Electronics,TX,Online,26.35,8,0
9503,32.14,4,Electronics,WA,Online,29.83,3,0
9504,43.57,11,Gas,WA,In-Store,23.64,5,0
9505,31.59,8,Electronics,CA,In-Store,37.66,8,0
9506,127.39,16,Restaurants,IL,Online,173.14,1,0
9507,108.88,21,Restaurants,WA,In-Store,144.76,0,0
9508,108.81,16,Grocery,CA,In-Store,136.04,2,0
9509,32.26,13,Restaurants,TX,Online,45.81,7,1
9510,33.83,20,Clothing,WA,In-Store,23.16,4,0
9511,132.03,0,Restaurants,TX,Online,153.09,1,1
9512,131.33,23,Travel,WA,Online,81.19,6,1
9513,186.65,11,Travel,IL,Online,203.51,6,0
9514,10.55,10,Travel,WA,In-Store,8.16,0,0
9515,183.99,14,Clothing,WA,Online,196.09,2,0
9516,38.09,18,Clothing,CA,Online,45.44,2,0
9517,22.22,20,Travel,NY,In-Store,26.88,6,0
9518,2.05,13,Electronics,FL,In-Store,2.40,1,0
9519,109.46,22,Grocery,CA,Online,139.82,3,0
9520,139.89,19,Electronics,NY,In-Store,89.98,1,0
9521,183.67,13,Travel,IL,Online,145.86,5,0
9522,143.71,18,Travel,IL,Online,82.93,1,0
9523,126.08,12,Clothing,CA,In-Store,110.41,0,0
9524,48.52,15,Travel,NY,Online,48.22,7,0
9525,116.64,19,Restaurants,WA,In-Store,171.64,0,0
9526,111.74,20,Gas,CA,Online,163.66,5,0
9527,147.79,18,Travel,FL,In-Store,128.60,0,0
9528,166.14,19,Clothing,TX,Online,228.48,4,0
9529,491.57,19,Clothing,NY,Online,647.40,2,1
9530,112.89,14,Travel,FL,Online,141.66,2,0
9531,127.94,3,Electronics,IL,In-Store,81.99,2,0
9532,38.25,20,Gas,IL,In-Store,21.40,4,0
9533,185.34,15,Gas,IL,Online,135.20,4,1
9534,43.19,5,Electronics,IL,In-Store,39.03,8,0
9535,154.35,7,Travel,CA,In-Store,152.90,6,0
9536,61.20,22,Grocery,WA,Online,36.83,8,1
9537,165.72,9,Gas,WA,Online,206.03,9,0
9538,1580.36,1,Clothing,IL,Online,1244.85,6,1
9539,9.72,17,Electronics,NY,Online,13.83,7,0
9540,24.45,2,Grocery,WA,In-Store,26.29,0,0
9541,7.07,23,Grocery,TX,In-Store,3.92,6,0
9542,50.21,2,Travel,FL,Online,40.27,7,1
9543,20.24,8,Clothing,NY,In-Store,19.79,8,0
9544,70.42,14,Clothing,IL,In-Store,48.41,2,0
9545,163.94,10,Grocery,CA,Online,208.30,6,0
9546,31.89,12,Restaurants,IL,Online,24.76,4,0
9547,124.80,18,Clothing,FL,In-Store,120.42,7,0
9548,194.26,12,Electronics,IL,Online,225.35,4,0
9549,991.84,20,Restaurants,TX,Online,811.54,6,0
9550,149.48,11,Grocery,TX,Online,158.96,6,1
9551,86.44,20,Restaurants,FL,In-Store,112.31,8,0
9552,171.23,5,Travel,CA,Online,146.22,4,1
9553,1265.88,3,Clothing,WA,In-Store,1841.57,4,1
9554,135.57,23,Electronics,IL,In-Store,74.57,6,1
9555,79.85,0,Gas,FL,Online,76.82,2,1
9556,160.53,5,Gas,WA,Online,207.87,6,0
9557,54.85,22,Gas,FL,Online,43.66,1,0
9558,173.08,12,Clothing,CA,In-Store,138.53,0,0
9559,149.71,19,Gas,WA,In-Store,134.46,1,0
9560,58.88,7,Travel,TX,Online,83.69,7,0
9561,23.74,2,Restaurants,FL,Online,30.12,5,0
9562,176.83,16,Restaurants,TX,In-Store,191.77,0,0
9563,172.23,0,Electronics,TX,Online,232.20,0,1
9564,68.36,19,Clothing,TX,Online,99.67,1,0
9565,78.62,15,Clothing,WA,Online,96.37,5,0
9566,171.25,9,Clothing,CA,Online,193.43,0,1
9567,130.23,4,Restaurants,IL,In-Store,77.45,4,0
9568,35.79,1,Electronics,FL,Online,31.48,1,0
9569,161.63,12,Gas,TX,In-Store,203.56,9,0
9570,179.11,15,Clothing,WA,Online,125.60,3,0
9571,51.89,7,Grocery,TX,In-Store,59.66,5,0
9572,128.68,3,Grocery,NY,Online,118.78,8,0
9573,143.59,9,Electronics,WA,In-Store,110.24,1,0
9574,195.85,14,Gas,NY,Online,104.88,1,0
9575,120.94,1,Travel,NY,In-Store,156.59,1,0
9576,26.35,19,Restaurants,NY,Online,32.03,4,0
9577,172.07,19,Restaurants,WA,Online,88.65,6,0
9578,101.03,14,Travel,NY,In-Store,117.15,8,0
9579,114.60,18,Clothing,FL,In-Store,106.98,1,0
9580,147.30,16,Restaurants,WA,In-Store,202.96,1,0
9581,128.59,20,Travel,WA,Online,78.82,2,1
9582,150.73,18,Travel,WA,Online,210.59,1,0
9583,127.22,10,Grocery,NY,In-Store,161.41,2,0
9584,29.67,23,Grocery,WA,In-Store,38.20,0,0
9585,48.59,18,Clothing,TX,Online,54.91,6,0
9586,120.69,13,Clothing,IL,In-Store,156.46,2,0
9587,147.45,23,Electronics,NY,In-Store,106.34,9,0
9588,35.41,7,Travel,NY,In-Store,34.44,6,0
9589,193.78,0,Electronics,TX,Online,262.30,1,1
9590,127.19,6,Grocery,CA,In-Store,73.33,0,0
9591,155.10,12,Grocery,NY,Online,211.85,4,0
9592,103.19,19,Gas,WA,Online,86.76,8,0
9593,153.25,5,Restaurants,CA,In-Store,121.83,5,1
9594,1272.27,14,Travel,NY,Online,1522.87,5,0
9595,175.73,15,Clothing,WA,Online,147.19,4,0
9596,180.91,5,Gas,TX,In-Store,146.59,5,1
9597,44.79,12,Gas,FL,Online,56.32,4,0
9598,181.63,19,Electronics,CA,Online,154.94,9,0
9599,28.02,6,Grocery,WA,In-Store,34.54,6,0
9600,176.26,23,Gas,FL,Online,133.06,4,0
9601,94.42,15,Restaurants,FL,In-Store,127.59,4,0
9602,149.01,9,Gas,TX,Online,75.61,1,0
9603,185.67,18,Grocery,NY,In-Store,193.56,8,0
9604,120.36,8,Electronics,NY,In-Store,132.71,8,0
9605,24.80,14,Gas,CA,In-Store,34.68,9,0
9606,33.98,18,Clothing,IL,Online,22.34,3,0
9607,14.05,0,Gas,WA,In-Store,11.26,2,0
9608,56.07,14,Restaurants,CA,In-Store,63.27,8,0
9609,145.90,19,Electronics,NY,Online,188.60,3,0
9610,93.07,6,Travel,CA,In-Store,87.94,5,0
9611,168.90,16,Travel,TX,Online,118.16,6,0
9612,93.71,21,Electronics,WA,In-Store,123.50,4,0
9613,109.37,8,Travel,WA,In-Store,155.89,8,0
9614,20.59,5,Travel,NY,In-Store,13.74,7,0
9615,173.03,17,Gas,NY,Online,173.91,3,0
9616,175.14,6,Electronics,NY,In-Store,185.39,8,0
9617,8.93,8,Grocery,WA,In-Store,12.46,0,0
9618,64.16,10,Electronics,NY,Online,57.16,9,0
9619,81.26,20,Travel,TX,In-Store,105.52,0,0
9620,171.59,3,Restaurants,CA,Online,253.68,1,0
9621,43.26,20,Grocery,WA,In-Store,28.83,1,0
9622,71.31,6,Electronics,WA,Online,46.20,1,1
9623,166.17,10,Restaurants,CA,In-Store,93.94,0,0
9624,36.15,5,Electronics,CA,In-Store,24.66,1,1
9625,145.66,20,Travel,IL,Online,208.25,4,0
9626,51.79,21,Travel,TX,Online,30.68,1,0
9627,85.68,12,Travel,NY,In-Store,95.44,9,0
9628,99.09,8,Clothing,NY,In-Store,53.70,4,0
9629,63.49,10,Electronics,IL,In-Store,62.97,8,0
9630,85.43,10,Grocery,NY,Online,121.68,7,0
9631,132.89,5,Travel,CA,In-Store,184.15,4,1
9632,16.38,15,Grocery,WA,In-Store,13.17,7,0
9633,102.26,19,Restaurants,TX,Online,100.97,1,0
9634,183.48,1,Electronics,TX,Online,114.68,3,0
9635,131.84,14,Gas,CA,Online,140.45,4,0
9636,149.25,8,Restaurants,IL,Online,206.56,4,0
9637,1147.23,23,Clothing,NY,In-Store,1684.50,0,1
9638,172.79,8,Grocery,FL,Online,197.82,4,0
9639,158.45,12,Grocery,NY,Online,196.66,8,0
9640,80.76,17,Clothing,NY,In-Store,67.24,3,0
9641,140.15,11,Gas,TX,Online,120.73,5,0
9642,75.37,20,Electronics,NY,In-Store,55.02,6,0
9643,52.54,6,Restaurants,IL,Online,59.35,5,0
9644,91.01,7,Restaurants,IL,Online,136.20,9,0
9645,38.18,13,Electronics,IL,Online,47.33,3,0
9646,101.70,12,Travel,NY,Online,63.87,0,0
9647,4.18,3,Electronics,NY,In-Store,5.99,9,1
9648,50.36,14,Gas,CA,Online,42.43,0,0
9649,507.75,18,Travel,TX,In-Store,315.40,3,0
9650,120.64,20,Restaurants,FL,In-Store,178.03,8,0
9651,192.54,18,Electronics,IL,Online,190.19,6,0
9652,156.56,8,Restaurants,NY,In-Store,91.13,0,0
9653,46.46,18,Restaurants,WA,Online,28.73,3,0
9654,75.77,0,Grocery,CA,Online,107.55,0,1
9655,52.24,8,Electronics,TX,In-Store,59.58,3,0
9656,91.66,8,Travel,TX,In-Store,78.03,7,0
9657,133.21,0,Clothing,CA,In-Store,185.39,1,0
9658,196.46,17,Grocery,FL,In-Store,160.42,8,0
9659,194.29,17,Travel,WA,In-Store,101.17,6,0
9660,45.73,19,Clothing,IL,Online,47.06,2,0
9661,114.34,12,Gas,TX,Online,101.69,6,0
9662,129.60,12,Clothing,FL,In-Store,92.55,3,0
9663,7.77,9,Clothing,TX,In-Store,6.35,6,0
9664,108.02,23,Electronics,FL,Online,84.02,7,0
9665,164.08,12,Clothing,FL,Online,83.86,3,0
9666,141.12,17,Electronics,CA,Online,166.00,4,0
9667,60.35,12,Travel,TX,In-Store,66.58,8,0
9668,124.53,20,Electronics,NY,In-Store,145.01,3,0
9669,61.63,1,Grocery,TX,In-Store,46.53,6,0
9670,195.48,6,Restaurants,FL,Online,244.50,9,0
9671,79.68,16,Gas,IL,In-Store,53.27,3,0
9672,87.25,18,Gas,FL,In-Store,53.97,3,0
9673,105.66,20,Restaurants,IL,In-Store,152.68,6,0
9674,168.39,19,Gas,TX,Online,147.57,2,0
9675,109.23,20,Electronics,WA,In-Store,55.43,8,0
9676,9.19,17,Clothing,FL,Online,6.45,2,0
9677,140.08,2,Gas,IL,Online,100.85,3,1
9678,28.89,2,Restaurants,TX,Online,22.65,5,0
9679,2.87,5,Travel,FL,In-Store,3.74,8,0
9680,159.57,9,Restaurants,FL,Online,133.08,6,0
9681,93.09,17,Restaurants,NY,In-Store,96.87,8,0
9682,190.18,17,Clothing,NY,In-Store,168.47,1,0
